"created_at","id_str","text","geo","user_id","user_follower_count","location","full_text","original_text","word_tokens","cleaned_text","sentiment_score","sentiment"
"Tue Nov 02 15:41:47 +0000 2021","1455560778698792968","@elonmusk Hey! Have you heard of @CryptoHippies0? <U+262E><U+FE0F> The wildest Play2Earn game is coming to the Binance Smart Chai… https://t.co/FFkzSADn9N","NA","1455535540401475596","0",NA,"@elonmusk Hey! Have you heard of @CryptoHippies0? <U+262E><U+FE0F> The wildest Play2Earn game is coming to the Binance Smart Chain! Collect &amp; Evolve Hippies, Grow <U+2618><U+FE0F> Weed, Sell <U+0001F344> Trips, Trade <U+0001F5BC> NFTs, and earn $Hippie! <U+0001F510>Contract audited with @SolidProof_io 
TG: https://t.co/Vhd0vZgFtO","@elonmusk Hey! Have you heard of @CryptoHippies0? <U+262E><U+FE0F> The wildest Play2Earn game is coming to the Binance Smart Chain! Collect &amp; Evolve Hippies, Grow <U+2618><U+FE0F> Weed, Sell <U+0001F344> Trips, Trade <U+0001F5BC> NFTs, and earn $Hippie! <U+0001F510>Contract audited with @SolidProof_io 
TG: https://t.co/Vhd0vZgFtO","c(""@elonmusk"", ""hey"", ""have"", ""you"", ""heard"", ""of"", ""@CryptoHippies0"", ""<U+262E><U+FE0F>"", ""the"", ""wildest"", ""play2earn"", ""game"", ""is"", ""coming"", ""to"", ""the"", ""binance"", ""smart"", ""chain"", ""collect"", ""amp"", ""evolve"", ""hippies"", ""grow"", ""<U+2618><U+FE0F>"", ""weed"", ""sell"", ""<U+0001F344>"", ""trips"", ""trade"", ""<U+0001F5BC>"", ""nfts"", ""and"", ""earn"", ""$hippie"", ""<U+0001F510>contract"", ""audited"", ""with"", ""@SolidProofio"", ""tg"", ""https://t.co/Vhd0vZgFtO"")","elonmusk Hey! Have you heard of CryptoHippies0? <U+262E><U+FE0F> The wildest Play2Earn game is coming to the Binance Smart Chain! Collect &amp; Evolve Hippies, Grow <U+2618><U+FE0F> Weed, Sell <U+0001F344> Trips, Trade <U+0001F5BC> NFTs, and earn $Hippie! <U+0001F510>Contract audited with SolidProof_io 
TG: ","1.05","positive"
"Tue Nov 02 15:41:47 +0000 2021","1455560778824683525","1 of the first 1000 Aussie minters will receive a Tesla Model 3! <U+0001F697><U+0001F697><U+0001F697>

#NFT #NFTCommmunity #NFTGiveaways https://t.co/iGrlQCGelw","NA","4754648844","2376",NA,NA,"1 of the first 1000 Aussie minters will receive a Tesla Model 3! <U+0001F697><U+0001F697><U+0001F697>

#NFT #NFTCommmunity #NFTGiveaways https://t.co/iGrlQCGelw","c(""1"", ""of"", ""the"", ""first"", ""1000"", ""aussie"", ""minters"", ""will"", ""receive"", ""a"", ""tesla"", ""model"", ""3"", ""<U+0001F697><U+0001F697><U+0001F697>"", ""#NFT"", ""#NFTCommmunity"", ""#NFTGiveaways"", ""https://t.co/iGrlQCGelw"")","1 of the first 1000 Aussie minters will receive a Tesla Model 3! <U+0001F697><U+0001F697><U+0001F697>

NFT NFTCommmunity NFTGiveaways ","0.4","positive"
"Tue Nov 02 15:41:47 +0000 2021","1455560779659362306","@elonmusk I'm gonna say it to your face and you know it so need to run away or become violent as ALL MANIPULATORS D… https://t.co/zAFYe8MZpK","NA","38325064","2",NA,"@elonmusk I'm gonna say it to your face and you know it so need to run away or become violent as ALL MANIPULATORS DO. I'm gonna let me let you know then, perp DC on other men.  I'm enjoying that show. All Of My Love, Satoshi. https://t.co/T8pIPTURCO","@elonmusk I'm gonna say it to your face and you know it so need to run away or become violent as ALL MANIPULATORS DO. I'm gonna let me let you know then, perp DC on other men.  I'm enjoying that show. All Of My Love, Satoshi. https://t.co/T8pIPTURCO","c(""@elonmusk"", ""im"", ""gonna"", ""say"", ""it"", ""to"", ""your"", ""face"", ""and"", ""you"", ""know"", ""it"", ""so"", ""need"", ""to"", ""run"", ""away"", ""or"", ""become"", ""violent"", ""as"", ""all"", ""manipulators"", ""do"", ""im"", ""gonna"", ""let"", ""me"", ""let"", ""you"", ""know"", ""then"", ""perp"", ""dc"", ""on"", ""other"", ""men"", ""im"", ""enjoying"", ""that"", ""show"", ""all"", ""of"", ""my"", ""love"", ""satoshi"", ""https://t.co/T8pIPTURCO"")","elonmusk I'm gonna say it to your face and you know it so need to run away or become violent as ALL MANIPULATORS DO. I'm gonna let me let you know then, perp DC on other men.  I'm enjoying that show. All Of My Love, Satoshi. ","-0.05","negative"
"Tue Nov 02 15:41:48 +0000 2021","1455560783887155200","@KASHIBATOKEN @PancakeSwap @SafemoonSwap @elonmusk @mcuban @DOGEARMYID @ShibArmy Happy birthday <U+0001F973>
Success and good luck for ur launch<U+0001F44D>","NA","1402801848961040387","1032",NA,NA,"@KASHIBATOKEN @PancakeSwap @SafemoonSwap @elonmusk @mcuban @DOGEARMYID @ShibArmy Happy birthday <U+0001F973>
Success and good luck for ur launch<U+0001F44D>","c(""@KASHIBATOKEN"", ""@PancakeSwap"", ""@SafemoonSwap"", ""@elonmusk"", ""@mcuban"", ""@DOGEARMYID"", ""@ShibArmy"", ""happy"", ""birthday"", ""<U+0001F973>"", ""success"", ""and"", ""good"", ""luck"", ""for"", ""ur"", ""launch<U+0001F44D>"")","KASHIBATOKEN PancakeSwap SafemoonSwap elonmusk mcuban DOGEARMYID ShibArmy Happy birthday <U+0001F973>
Success and good luck for ur launch<U+0001F44D>","3.7","positive"
"Tue Nov 02 15:41:48 +0000 2021","1455560784365297665","@GloryDogeCoin I want the moon to ride #glorydogecoin. but they even sent me to pluto, I'm so happy <U+0001F60A>

(\_/)
( •^•)… https://t.co/RNFXfRa9TX","NA","1446703971817562114","0",NA,"@GloryDogeCoin I want the moon to ride #glorydogecoin. but they even sent me to pluto, I'm so happy <U+0001F60A>

(\_/)
( •^•) PLUTO
/ &gt;<U+0001F680>

(\_/)
( •_•) Moon
/ &gt;<U+0001F680>

I can see @elonmusk from a height","@GloryDogeCoin I want the moon to ride #glorydogecoin. but they even sent me to pluto, I'm so happy <U+0001F60A>

(\_/)
( •^•) PLUTO
/ &gt;<U+0001F680>

(\_/)
( •_•) Moon
/ &gt;<U+0001F680>

I can see @elonmusk from a height","c(""@GloryDogeCoin"", ""i"", ""want"", ""the"", ""moon"", ""to"", ""ride"", ""#glorydogecoin"", ""but"", ""they"", ""even"", ""sent"", ""me"", ""to"", ""pluto"", ""im"", ""so"", ""happy"", ""<U+0001F60A>"", ""^"", ""pluto"", ""gt<U+0001F680>"", ""moon"", ""gt<U+0001F680>"", ""i"", ""can"", ""see"", ""@elonmusk"", ""from"", ""a"", ""height"")","GloryDogeCoin I want the moon to ride glorydogecoin. but they even sent me to pluto, I'm so happy <U+0001F60A>

(\_/)
( •^•) PLUTO
/ &gt;<U+0001F680>

(\_/)
( •_•) Moon
/ &gt;<U+0001F680>

I can see elonmusk from a height","0.75","positive"
"Tue Nov 02 15:41:49 +0000 2021","1455560789331431432","@super_833 @geometryjones @elonmusk @MartinKulldorff @joerogan @DrJBhattacharya Sounds like the early treatment protocol from FLCCC","NA","1407097177168568322","147",NA,NA,"@super_833 @geometryjones @elonmusk @MartinKulldorff @joerogan @DrJBhattacharya Sounds like the early treatment protocol from FLCCC","c(""@super833"", ""@geometryjones"", ""@elonmusk"", ""@MartinKulldorff"", ""@joerogan"", ""@DrJBhattacharya"", ""sounds"", ""like"", ""the"", ""early"", ""treatment"", ""protocol"", ""from"", ""flccc"")","super_833 geometryjones elonmusk MartinKulldorff joerogan DrJBhattacharya Sounds like the early treatment protocol from FLCCC","1","positive"
"Tue Nov 02 15:41:49 +0000 2021","1455560789755006977","@GlazeCrypto @DBACurrency Done all rules! Wish me luck<U+0001F64F><U+0001F3FB><U+0001F340>
https://t.co/xGhKmciEEc https://t.co/3roIazkQUc","NA","1414220482287587330","49",NA,NA,"@GlazeCrypto @DBACurrency Done all rules! Wish me luck<U+0001F64F><U+0001F3FB><U+0001F340>
https://t.co/xGhKmciEEc https://t.co/3roIazkQUc","c(""@GlazeCrypto"", ""@DBACurrency"", ""done"", ""all"", ""rules"", ""wish"", ""me"", ""luck<U+0001F64F><U+0001F3FB><U+0001F340>"", ""https://t.co/xGhKmciEEc"", ""https://t.co/3roIazkQUc"")","GlazeCrypto DBACurrency Done all rules! Wish me luck<U+0001F64F><U+0001F3FB><U+0001F340>
","1.55","positive"
"Tue Nov 02 15:41:51 +0000 2021","1455560798277939211","@elonmusk y does ur profile pic look like a dildo","NA","1287933835339071495","46",NA,NA,"@elonmusk y does ur profile pic look like a dildo","c(""@elonmusk"", ""y"", ""does"", ""ur"", ""profile"", ""pic"", ""look"", ""like"", ""a"", ""dildo"")","elonmusk y does ur profile pic look like a dildo","0.5","positive"
"Tue Nov 02 15:41:52 +0000 2021","1455560802488909825","Tesla falls on Musk tweet saying Hertz deal not signed yet - ABC News - https://t.co/8I4NA8zbD1 via @ABC","NA","1965607242","166",NA,NA,"Tesla falls on Musk tweet saying Hertz deal not signed yet - ABC News - https://t.co/8I4NA8zbD1 via @ABC","c(""tesla"", ""falls"", ""on"", ""musk"", ""tweet"", ""saying"", ""hertz"", ""deal"", ""not"", ""signed"", ""yet"", ""abc"", ""news"", ""https://t.co/8I4NA8zbD1"", ""via"", ""@ABC"")","Tesla falls on Musk tweet saying Hertz deal not signed yet - ABC News - via ABC","0","neutral"
"Tue Nov 02 15:41:53 +0000 2021","1455560806133899268","@ElectricDuck1 @apatersonlondon @TSLAFanMtl @elonmusk Tesla doesn't have a demand problem. They can benefit from ad… https://t.co/PDAmsqPv6R","NA","1022771403534348288","31",NA,"@ElectricDuck1 @apatersonlondon @TSLAFanMtl @elonmusk Tesla doesn't have a demand problem. They can benefit from advertising from Hertz, but they have no reason to discount.","@ElectricDuck1 @apatersonlondon @TSLAFanMtl @elonmusk Tesla doesn't have a demand problem. They can benefit from advertising from Hertz, but they have no reason to discount.","c(""@ElectricDuck1"", ""@apatersonlondon"", ""@TSLAFanMtl"", ""@elonmusk"", ""tesla"", ""doesnt"", ""have"", ""a"", ""demand"", ""problem"", ""they"", ""can"", ""benefit"", ""from"", ""advertising"", ""from"", ""hertz"", ""but"", ""they"", ""have"", ""no"", ""reason"", ""to"", ""discount"")","ElectricDuck1 apatersonlondon TSLAFanMtl elonmusk Tesla doesn't have a demand problem. They can benefit from advertising from Hertz, but they have no reason to discount.","0.1","positive"
"Tue Nov 02 15:41:54 +0000 2021","1455560808071577600","$TSLA WHO IS THIS BUFFOON ON @CNBCTechCheck RIGHT NOW - RON JOHN? #WHO LOL .. I CANT STAND THESE PEOPLE Tlking tras… https://t.co/o5QxbHd465","NA","1399696921556566016","532",NA,"$TSLA WHO IS THIS BUFFOON ON @CNBCTechCheck RIGHT NOW - RON JOHN? #WHO LOL .. I CANT STAND THESE PEOPLE Tlking trash about #tesla it is just pathetic  $car what did i tell you lol https://t.co/CowEbnpuWO","$TSLA WHO IS THIS BUFFOON ON @CNBCTechCheck RIGHT NOW - RON JOHN? #WHO LOL .. I CANT STAND THESE PEOPLE Tlking trash about #tesla it is just pathetic  $car what did i tell you lol https://t.co/CowEbnpuWO","c(""$tsla"", ""who"", ""is"", ""this"", ""buffoon"", ""on"", ""@CNBCTechCheck"", ""right"", ""now"", ""ron"", ""john"", ""#WHO"", ""lol"", ""i"", ""cant"", ""stand"", ""these"", ""people"", ""tlking"", ""trash"", ""about"", ""#tesla"", ""it"", ""is"", ""just"", ""pathetic"", ""$car"", ""what"", ""did"", ""i"", ""tell"", ""you"", ""lol"", ""https://t.co/CowEbnpuWO"")","$TSLA WHO IS THIS BUFFOON ON CNBCTechCheck RIGHT NOW - RON JOHN? WHO LOL .. I CANT STAND THESE PEOPLE Tlking trash about tesla it is just pathetic  $car what did i tell you lol ","-0.45","negative"
"Tue Nov 02 15:41:55 +0000 2021","1455560813889171461","@elonmusk @Forbes Queen Elizabeth, loves the deep fakes.","NA","1290824616211025921","4",NA,NA,"@elonmusk @Forbes Queen Elizabeth, loves the deep fakes.","c(""@elonmusk"", ""@Forbes"", ""queen"", ""elizabeth"", ""loves"", ""the"", ""deep"", ""fakes"")","elonmusk Forbes Queen Elizabeth, loves the deep fakes.","0.2","positive"
"Tue Nov 02 15:41:55 +0000 2021","1455560813767450625","@InuKishu @lyu_johnny @opensea @kucoincom #KISHU army <U+0001F4AA><U+0001F525><U+2694>
#KISHU #KishuArmy #KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
@cz_binance
@elonmusk… https://t.co/7eqNjuB21I","NA","1448428772445892613","1",NA,"@InuKishu @lyu_johnny @opensea @kucoincom #KISHU army <U+0001F4AA><U+0001F525><U+2694>
#KISHU #KishuArmy #KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
@cz_binance
@elonmusk
@krakenfx @HuobiGlobal   @cz_binance
@VitalikButerin
@coinex
@binance @tesla
<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>#KISHU<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>@Inukishu https://t.co/nOsmv2PjX8","@InuKishu @lyu_johnny @opensea @kucoincom #KISHU army <U+0001F4AA><U+0001F525><U+2694>
#KISHU #KishuArmy #KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
@cz_binance
@elonmusk
@krakenfx @HuobiGlobal   @cz_binance
@VitalikButerin
@coinex
@binance @tesla
<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>#KISHU<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>@Inukishu https://t.co/nOsmv2PjX8","c(""@InuKishu"", ""@lyujohnny"", ""@opensea"", ""@kucoincom"", ""#KISHU"", ""army"", ""<U+0001F4AA><U+0001F525><U+2694>"", ""#KISHU"", ""#KishuArmy"", ""#KishuInu"", ""<U+0001F60D><U+0001F60D><U+0001F60D>"", ""@czbinance"", ""@elonmusk"", ""@krakenfx"", ""@HuobiGlobal"", ""@czbinance"", ""@VitalikButerin"", ""@coinex"", ""@binance"", ""@tesla"", ""<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>kishu<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>inukishu"", ""https://t.co/nOsmv2PjX8"")","InuKishu lyu_johnny opensea kucoincom KISHU army <U+0001F4AA><U+0001F525><U+2694>
KISHU KishuArmy KishuInu
<U+0001F60D><U+0001F60D><U+0001F60D>
cz_binance
elonmusk
krakenfx HuobiGlobal   cz_binance
VitalikButerin
coinex
binance tesla
<U+0001F525><U+0001F48E><U+0001F680><U+0001F4AF><U+0001F4AF>KISHU<U+0001F48E><U+0001F525>$kishu<U+0001F48E><U+0001F525><U+0001F4AF><U+0001F4AF><U+0001F680>Inukishu ","0","neutral"
"Tue Nov 02 15:41:56 +0000 2021","1455560815151656961","@elonmusk so nice :)","NA","1372539672241524740","578",NA,NA,"@elonmusk so nice :)","c(""@elonmusk"", ""so"", ""nice"")","elonmusk so nice :)","0.5","positive"
"Tue Nov 02 15:41:56 +0000 2021","1455560815218761740","@DBACurrency @elonmusk Hi @elonmusk do this for us","NA","1073919911574016006","58",NA,NA,"@DBACurrency @elonmusk Hi @elonmusk do this for us","c(""@DBACurrency"", ""@elonmusk"", ""hi"", ""@elonmusk"", ""do"", ""this"", ""for"", ""us"")","DBACurrency elonmusk Hi elonmusk do this for us","0","neutral"
"Tue Nov 02 15:41:56 +0000 2021","1455560816548216838","@elonmusk @DrEliDavid @elonmusk All I Need Is Your Voice &amp; Heart...Not $6Billion...It's The Power Of One, Shalom Ch… https://t.co/f9Dn8dZN8l","NA","2778218900","162",NA,"@elonmusk @DrEliDavid @elonmusk All I Need Is Your Voice &amp; Heart...Not $6Billion...It's The Power Of One, Shalom Charles Toh (Singapore)[Part 2]","@elonmusk @DrEliDavid @elonmusk All I Need Is Your Voice &amp; Heart...Not $6Billion...It's The Power Of One, Shalom Charles Toh (Singapore)[Part 2]","c(""@elonmusk"", ""@DrEliDavid"", ""@elonmusk"", ""all"", ""i"", ""need"", ""is"", ""your"", ""voice"", ""amp"", ""heartnot"", ""$6billionits"", ""the"", ""power"", ""of"", ""one"", ""shalom"", ""charles"", ""toh"", ""singaporepart"", ""2"")","elonmusk DrEliDavid elonmusk All I Need Is Your Voice &amp; Heart...Not $6Billion...It's The Power Of One, Shalom Charles Toh (Singapore)[Part 2]","0","neutral"
"Tue Nov 02 15:41:56 +0000 2021","1455560817001312256","@PJWheeler83 @DirtyTesla @Tesla @elonmusk I want that outdoor speakers <U+0001F50A>!!!","NA","447267239","88",NA,NA,"@PJWheeler83 @DirtyTesla @Tesla @elonmusk I want that outdoor speakers <U+0001F50A>!!!","c(""@PJWheeler83"", ""@DirtyTesla"", ""@Tesla"", ""@elonmusk"", ""i"", ""want"", ""that"", ""outdoor"", ""speakers"", ""<U+0001F50A>"")","PJWheeler83 DirtyTesla Tesla elonmusk I want that outdoor speakers <U+0001F50A>!!!","0","neutral"
"Tue Nov 02 15:41:56 +0000 2021","1455560817886253067","so not only does @elonmusk not pay his taxes, but also he winds up with $4.9BILLION in tax dollars which the rest o… https://t.co/08TxdmLM3o","NA","883438203184795648","365",NA,"so not only does @elonmusk not pay his taxes, but also he winds up with $4.9BILLION in tax dollars which the rest of us paid?? 

what a BUM https://t.co/OxddbsHoWi","so not only does @elonmusk not pay his taxes, but also he winds up with $4.9BILLION in tax dollars which the rest of us paid?? 

what a BUM https://t.co/OxddbsHoWi","c(""so"", ""not"", ""only"", ""does"", ""@elonmusk"", ""not"", ""pay"", ""his"", ""taxes"", ""but"", ""also"", ""he"", ""winds"", ""up"", ""with"", ""$49billion"", ""in"", ""tax"", ""dollars"", ""which"", ""the"", ""rest"", ""of"", ""us"", ""paid"", ""what"", ""a"", ""bum"", ""https://t.co/OxddbsHoWi"")","so not only does elonmusk not pay his taxes, but also he winds up with $4.9BILLION in tax dollars which the rest of us paid?? 

what a BUM ","-0.85","negative"
"Tue Nov 02 15:41:57 +0000 2021","1455560820260163596","The fact that there’s rich people on Twitter saying shit like “if Elon musk donates six billion and I get X amount… https://t.co/1Kp60gkEGo","NA","214750496","921","Azusa, CA","The fact that there’s rich people on Twitter saying shit like “if Elon musk donates six billion and I get X amount of retweets I’ll donate millions to solve world hunger too” makes me want to fucking puke. Y’all are so hollow and repugnant.","The fact that there’s rich people on Twitter saying shit like “if Elon musk donates six billion and I get X amount of retweets I’ll donate millions to solve world hunger too” makes me want to fucking puke. Y’all are so hollow and repugnant.","c(""the"", ""fact"", ""that"", ""theres"", ""rich"", ""people"", ""on"", ""twitter"", ""saying"", ""shit"", ""like"", ""if"", ""elon"", ""musk"", ""donates"", ""six"", ""billion"", ""and"", ""i"", ""get"", ""x"", ""amount"", ""of"", ""retweets"", ""ill"", ""donate"", ""millions"", ""to"", ""solve"", ""world"", ""hunger"", ""too"", ""makes"", ""me"", ""want"", ""to"", ""fucking"", ""puke"", ""yall"", ""are"", ""so"", ""hollow"", ""and"", ""repugnant"")","The fact that there’s rich people on Twitter saying shit like “if Elon musk donates six billion and I get X amount of retweets I’ll donate millions to solve world hunger too” makes me want to fucking puke. Y’all are so hollow and repugnant.","-3.05","negative"
